V1,V6,V10,V12,V13,V14,V15,Class
28,751.0,22,598.0,5,-1.0,0,2
35,507.0,22,560.0,2,-1.0,0,2
26,-379.0,22,1237.0,7,-1.0,0,2
39,0.0,22,864.0,4,-1.0,0,2
25,349.0,22,1037.0,8,-1.0,0,2
37,1110.0,22,802.0,11,-1.0,0,2
27,0.0,22,1608.0,13,-1.0,0,2
25,2228.0,23,754.0,1,-1.0,0,2
46,2166.0,23,870.0,1,-1.0,0,2
42,283.0,23,761.0,1,-1.0,0,2
25,-247.0,23,633.0,1,-1.0,0,2
28,-123.0,23,690.0,1,-1.0,0,2
33,44.0,23,529.0,1,-1.0,0,2
32,131.0,23,1152.0,2,-1.0,0,2
32,476.0,23,956.0,9,-1.0,0,2
47,1101.0,23,957.0,3,-1.0,0,2
50,-168.0,23,1327.0,2,-1.0,0,2
32,799.0,23,2078.0,6,-1.0,0,2
28,153.0,23,1124.0,2,-1.0,0,2
27,-392.0,23,228.0,2,-1.0,0,2
45,524.0,23,808.0,1,-1.0,0,2
51,895.0,23,638.0,2,-1.0,0,2
36,212.0,23,1201.0,6,-1.0,0,2
51,95.0,23,1309.0,4,-1.0,0,2
33,395.0,23,1359.0,6,-1.0,0,2
59,135.0,23,416.0,4,-1.0,0,2
38,0.0,23,532.0,2,-1.0,0,2
40,471.0,24,430.0,4,-1.0,0,2
51,603.0,24,853.0,2,-1.0,0,2
41,663.0,24,1204.0,1,-1.0,0,2
55,-268.0,24,1417.0,1,-1.0,0,2
38,593.0,24,1484.0,24,-1.0,0,2
31,1224.0,24,1441.0,2,-1.0,0,2
28,2.0,24,454.0,1,-1.0,0,2
41,720.0,24,651.0,1,-1.0,0,2
33,990.0,24,1491.0,2,-1.0,0,2
25,1747.0,24,903.0,1,-1.0,0,2
45,59.0,24,873.0,8,-1.0,0,2
25,4718.0,24,709.0,1,-1.0,0,2
31,33.0,24,901.0,2,-1.0,0,2
28,340.0,24,821.0,2,-1.0,0,2
49,305.0,24,367.0,2,-1.0,0,2
25,0.0,24,458.0,9,-1.0,0,2
28,497.0,24,1602.0,6,-1.0,0,2
54,1371.0,25,1492.0,2,-1.0,0,2
28,1628.0,25,1422.0,2,-1.0,0,2
27,372.0,25,728.0,2,-1.0,0,2
49,566.0,25,979.0,2,-1.0,0,2
53,343.0,25,616.0,5,-1.0,0,2
26,941.0,25,784.0,1,-1.0,0,2
37,775.0,25,1000.0,1,-1.0,0,2
34,1759.0,25,695.0,1,-1.0,0,2
33,82.0,25,735.0,1,-1.0,0,2
35,1723.0,25,862.0,1,-1.0,0,2
51,1495.0,25,1946.0,4,-1.0,0,2
39,1444.0,25,362.0,8,-1.0,0,2
35,470.0,25,743.0,13,-1.0,0,2
51,1162.0,25,2015.0,1,-1.0,0,2
30,2.0,25,1031.0,8,-1.0,0,2
42,1628.0,25,590.0,8,-1.0,0,2
54,1134.0,25,1330.0,3,-1.0,0,2
51,0.0,25,946.0,3,-1.0,0,2
57,63.0,25,1448.0,17,-1.0,0,2
30,1221.0,25,279.0,4,-1.0,0,2
37,5024.0,25,661.0,4,-1.0,0,2
39,10685.0,25,1369.0,9,-1.0,0,2
35,1629.0,25,653.0,4,-1.0,0,2
48,268.0,28,458.0,7,-1.0,0,2
45,1506.0,28,365.0,4,-1.0,0,2
31,0.0,28,664.0,8,-1.0,0,2
35,5613.0,28,699.0,3,-1.0,0,2
48,513.0,28,939.0,3,-1.0,0,2
43,-236.0,28,745.0,7,-1.0,0,2
43,-399.0,28,662.0,3,-1.0,0,2
49,0.0,28,412.0,2,-1.0,0,2
53,362.0,28,1169.0,2,-1.0,0,2
48,0.0,28,431.0,2,-1.0,0,2
27,3933.0,28,837.0,3,-1.0,0,2
55,3899.0,28,596.0,4,-1.0,0,2
40,473.0,28,383.0,3,-1.0,0,2
40,1616.0,28,1009.0,7,-1.0,0,2
38,1817.0,28,1096.0,4,-1.0,0,2
54,129.0,28,867.0,2,-1.0,0,2
54,1938.0,28,551.0,3,-1.0,0,2
50,133.0,28,890.0,4,-1.0,0,2
27,192.0,28,1076.0,17,-1.0,0,2
48,2263.0,29,874.0,2,-1.0,0,2
41,1538.0,29,710.0,2,-1.0,0,2
51,5.0,29,600.0,2,-1.0,0,2
42,2625.0,29,2516.0,2,-1.0,0,2
33,0.0,29,454.0,6,-1.0,0,2
58,1080.0,29,1058.0,2,-1.0,0,2
47,312.0,29,884.0,1,-1.0,0,2
58,145.0,29,616.0,13,-1.0,0,2
60,362.0,29,816.0,6,-1.0,0,2
41,-190.0,29,808.0,3,-1.0,0,2
46,659.0,29,1127.0,11,-1.0,0,2
50,2678.0,30,1011.0,6,-1.0,0,2
46,271.0,30,1013.0,29,-1.0,0,2
47,255.0,30,802.0,4,-1.0,0,2
44,0.0,30,684.0,2,-1.0,0,2
46,21.0,30,566.0,2,-1.0,0,2
36,0.0,30,843.0,2,-1.0,0,2
39,1181.0,30,650.0,2,-1.0,0,2
58,3161.0,30,542.0,2,-1.0,0,2
44,-4.0,30,788.0,2,-1.0,0,2
49,-701.0,30,988.0,2,-1.0,0,2
55,-375.0,30,814.0,2,-1.0,0,2
52,959.0,30,694.0,2,-1.0,0,2
37,4151.0,30,543.0,4,-1.0,0,2
60,1091.0,30,441.0,5,-1.0,0,2
41,-1.0,30,1171.0,4,-1.0,0,2
36,96.0,30,729.0,4,-1.0,0,2
41,0.0,30,509.0,2,-1.0,0,2
50,230.0,30,1089.0,4,-1.0,0,2
44,-156.0,30,1211.0,2,-1.0,0,2
54,114.0,30,458.0,3,-1.0,0,2
35,-468.0,30,540.0,8,-1.0,0,2
59,679.0,30,761.0,4,-1.0,0,2
42,206.0,30,695.0,2,-1.0,0,2
27,1.0,30,764.0,4,-1.0,0,2
27,489.0,30,356.0,4,-1.0,0,2
36,78.0,30,2692.0,9,-1.0,0,2
59,2518.0,30,675.0,3,-1.0,0,2
43,378.0,30,782.0,8,-1.0,0,2
39,391.0,30,962.0,4,-1.0,0,2
33,-144.0,30,481.0,3,-1.0,0,2
36,1240.0,31,812.0,3,-1.0,0,2
35,1792.0,31,630.0,6,-1.0,0,2
50,2284.0,31,1088.0,17,-1.0,0,2
55,264.0,31,1150.0,5,-1.0,0,2
51,0.0,31,574.0,2,-1.0,0,2
48,-392.0,31,725.0,4,-1.0,0,2
55,77.0,31,463.0,6,-1.0,0,2
30,48.0,31,662.0,13,-1.0,0,2
53,252.0,31,727.0,4,-1.0,0,2
40,1954.0,31,1107.0,2,-1.0,0,2
44,755.0,31,829.0,4,-1.0,0,2
51,5350.0,31,612.0,4,-1.0,0,2
58,-382.0,31,644.0,12,-1.0,0,2
40,7441.0,31,1461.0,6,-1.0,0,2
35,1731.0,31,361.0,4,-1.0,0,2
49,755.0,31,1212.0,4,-1.0,0,2
40,57.0,31,1007.0,9,-1.0,0,2
48,3644.0,31,1039.0,9,-1.0,0,2
40,341.0,31,1142.0,5,-1.0,0,2
58,1183.0,31,1721.0,5,-1.0,0,2
49,388.0,31,1032.0,4,-1.0,0,2
38,1919.0,4,846.0,1,-1.0,0,2
51,1613.0,4,870.0,1,-1.0,0,2
36,0.0,4,1165.0,1,-1.0,0,2
55,0.0,4,1110.0,1,-1.0,0,2
52,7192.0,4,1486.0,1,-1.0,0,2
43,0.0,4,1488.0,2,-1.0,0,2
60,0.0,5,603.0,3,-1.0,0,2
57,466.0,5,641.0,2,-1.0,0,2
41,515.0,5,837.0,2,-1.0,0,2
50,2313.0,5,553.0,1,-1.0,0,2
53,-8.0,5,794.0,1,-1.0,0,2
59,1634.0,5,836.0,1,-1.0,0,2
59,100.0,5,1134.0,1,-1.0,0,2
33,679.0,5,1109.0,2,-1.0,0,2
52,5361.0,5,607.0,3,-1.0,0,2
58,1257.0,5,1536.0,1,-1.0,0,2
58,1547.0,5,1186.0,4,-1.0,0,2
59,3400.0,5,515.0,3,-1.0,0,2
51,949.0,5,1092.0,1,-1.0,0,2
50,4855.0,5,720.0,2,-1.0,0,2
49,1377.0,5,935.0,1,-1.0,0,2
33,2885.0,5,1051.0,2,-1.0,0,2
55,512.0,5,1200.0,2,-1.0,0,2
42,921.0,5,531.0,3,-1.0,0,2
52,1000.0,5,766.0,2,-1.0,0,2
38,202.0,5,1311.0,2,-1.0,0,2
55,169.0,5,618.0,2,-1.0,0,2
49,3726.0,5,875.0,2,-1.0,0,2
56,146.0,5,419.0,3,-1.0,0,2
46,940.0,5,1227.0,2,-1.0,0,2
57,734.0,6,1357.0,4,-1.0,0,2
61,77.0,6,455.0,4,-1.0,0,2
45,925.0,6,406.0,2,-1.0,0,2
39,1836.0,6,902.0,3,-1.0,0,2
46,660.0,6,740.0,2,-1.0,0,2
34,681.0,6,637.0,2,-1.0,0,2
43,1304.0,6,501.0,2,-1.0,0,2
34,2956.0,6,835.0,2,-1.0,0,2
35,146.0,6,720.0,2,-1.0,0,2
36,36.0,6,836.0,4,-1.0,0,2
45,1.0,6,490.0,2,-1.0,0,2
47,2480.0,6,763.0,2,-1.0,0,2
42,14282.0,6,649.0,4,-1.0,0,2
34,182.0,6,938.0,2,-1.0,0,2
40,0.0,6,641.0,6,-1.0,0,2
40,311.0,6,738.0,2,-1.0,0,2
32,560.0,6,1044.0,4,-1.0,0,2
33,3059.0,6,482.0,2,-1.0,0,2
32,1423.0,6,1249.0,4,-1.0,0,2
46,874.0,6,996.0,1,-1.0,0,2
50,706.0,6,1250.0,4,-1.0,0,2
51,7098.0,6,1471.0,7,-1.0,0,2
30,5389.0,6,1456.0,3,-1.0,0,2
34,674.0,7,587.0,2,-1.0,0,2
39,1104.0,7,395.0,2,-1.0,0,2
47,3070.0,7,663.0,4,-1.0,0,2
40,0.0,7,674.0,2,-1.0,0,2
50,4108.0,7,526.0,2,-1.0,0,2
60,0.0,7,401.0,3,-1.0,0,2
32,4291.0,7,1321.0,9,-1.0,0,2
57,6822.0,7,797.0,2,-1.0,0,2
41,231.0,7,352.0,2,-1.0,0,2
50,3176.0,7,670.0,1,-1.0,0,2
46,-824.0,7,429.0,3,-1.0,0,2
31,676.0,7,1182.0,1,-1.0,0,2
36,651.0,7,876.0,1,-1.0,0,2
45,2657.0,7,895.0,3,-1.0,0,2
33,801.0,7,341.0,5,-1.0,0,2
41,1517.0,8,193.0,3,-1.0,0,2
37,980.0,8,1306.0,5,-1.0,0,2
60,73.0,8,243.0,2,-1.0,0,2
47,405.0,8,994.0,2,-1.0,0,2
35,82.0,8,507.0,4,-1.0,0,2
47,8229.0,8,784.0,2,-1.0,0,2
38,179.0,8,317.0,4,-1.0,0,2
33,1047.0,8,512.0,4,-1.0,0,2
44,7138.0,8,809.0,2,-1.0,0,2
31,165.0,8,523.0,2,-1.0,0,2
31,37.0,8,669.0,2,-1.0,0,2
32,40.0,8,419.0,2,-1.0,0,2
49,823.0,8,780.0,4,-1.0,0,2
52,1625.0,8,459.0,2,-1.0,0,2
31,120.0,8,1000.0,1,-1.0,0,2
35,2957.0,8,733.0,3,-1.0,0,2
32,483.0,8,580.0,3,-1.0,0,2
31,2.0,8,848.0,1,-1.0,0,2
36,1.0,8,1242.0,3,-1.0,0,2
39,1795.0,8,922.0,7,-1.0,0,2
46,4.0,8,1206.0,4,-1.0,0,2
46,1297.0,11,716.0,3,-1.0,0,2
48,476.0,11,856.0,3,-1.0,0,2
36,9.0,11,386.0,4,-1.0,0,2
30,131.0,11,384.0,6,-1.0,0,2
30,4889.0,11,545.0,2,-1.0,0,2
33,1120.0,11,1070.0,2,-1.0,0,2
57,2785.0,11,610.0,4,-1.0,0,2
33,0.0,11,699.0,7,-1.0,0,2
35,43.0,11,917.0,4,-1.0,0,2
39,11835.0,11,744.0,2,-1.0,0,2
53,0.0,11,608.0,2,-1.0,0,2
39,215.0,11,1141.0,4,-1.0,0,2
41,456.0,11,734.0,4,-1.0,0,2
32,2018.0,11,1238.0,1,-1.0,0,2
31,0.0,11,720.0,1,-1.0,0,2
37,4.0,11,933.0,1,-1.0,0,2
51,541.0,11,663.0,3,-1.0,0,2
41,0.0,11,1242.0,5,-1.0,0,2
35,354.0,11,444.0,3,-1.0,0,2
48,719.0,11,418.0,5,-1.0,0,2
34,828.0,11,1080.0,3,-1.0,0,2
47,2787.0,11,479.0,1,-1.0,0,2
46,2551.0,12,645.0,2,-1.0,0,2
60,2722.0,12,506.0,2,-1.0,0,2
39,1880.0,12,768.0,2,-1.0,0,2
57,2112.0,12,1134.0,2,-1.0,0,2
32,874.0,12,1282.0,6,-1.0,0,2
32,2667.0,12,971.0,2,-1.0,0,2
36,871.0,12,396.0,3,-1.0,0,2
30,850.0,12,507.0,2,-1.0,0,2
33,3243.0,12,439.0,4,-1.0,0,2
57,8897.0,12,865.0,2,-1.0,0,2
38,508.0,12,1103.0,2,-1.0,0,2
46,548.0,12,1181.0,4,-1.0,0,2
30,1567.0,12,1133.0,4,-1.0,0,2
49,4751.0,12,884.0,4,-1.0,0,2
38,1478.0,12,926.0,4,-1.0,0,2
36,12.0,12,587.0,2,-1.0,0,2
49,128.0,12,696.0,2,-1.0,0,2
49,553.0,12,645.0,8,-1.0,0,2
40,1694.0,12,473.0,6,-1.0,0,2
49,408.0,12,559.0,4,-1.0,0,2
38,1223.0,12,1092.0,5,-1.0,0,2
31,1858.0,12,453.0,3,-1.0,0,2
31,208.0,12,1344.0,7,-1.0,0,2
34,520.0,12,1307.0,4,-1.0,0,2
39,271.0,12,1344.0,1,-1.0,0,2
33,87.0,12,978.0,1,-1.0,0,2
40,4396.0,12,432.0,3,-1.0,0,2
47,568.0,12,1613.0,1,-1.0,0,2
37,3665.0,12,664.0,3,-1.0,0,2
44,244.0,12,1735.0,4,-1.0,0,2
55,568.0,12,940.0,10,-1.0,0,2
30,4210.0,12,796.0,4,-1.0,0,2
40,42.0,13,1842.0,2,-1.0,0,2
54,309.0,13,969.0,2,-1.0,0,2
35,-180.0,13,823.0,2,-1.0,0,2
31,-405.0,13,703.0,2,-1.0,0,2
32,34646.0,13,618.0,9,-1.0,0,2
36,59.0,13,526.0,2,-1.0,0,2
58,4158.0,13,455.0,2,-1.0,0,2
37,4436.0,13,846.0,5,-1.0,0,2
37,-242.0,13,1149.0,6,-1.0,0,2
50,10052.0,13,665.0,2,-1.0,0,2
58,0.0,13,641.0,4,-1.0,0,2
52,152.0,13,404.0,6,-1.0,0,2
31,156.0,13,657.0,7,-1.0,0,2
40,66.0,13,737.0,4,-1.0,0,2
34,9827.0,13,871.0,4,-1.0,0,2
53,6170.0,13,838.0,4,-1.0,0,2
43,2383.0,13,379.0,6,-1.0,0,2
30,635.0,13,851.0,8,-1.0,0,2
35,434.0,13,1314.0,2,-1.0,0,2
34,16.0,13,990.0,1,-1.0,0,2
48,362.0,13,529.0,1,-1.0,0,2
33,191.0,13,1148.0,2,-1.0,0,2
37,455.0,13,904.0,6,-1.0,0,2
57,3043.0,14,707.0,2,-1.0,0,2
55,3334.0,14,632.0,4,-1.0,0,2
34,8029.0,14,593.0,4,-1.0,0,2
44,624.0,14,552.0,2,-1.0,0,2
35,331.0,14,857.0,2,-1.0,0,2
34,2929.0,14,518.0,2,-1.0,0,2
34,6529.0,14,505.0,2,-1.0,0,2
49,1314.0,14,834.0,14,-1.0,0,2
30,289.0,14,1184.0,4,-1.0,0,2
32,169.0,14,698.0,2,-1.0,0,2
32,20.0,14,1151.0,2,-1.0,0,2
56,8163.0,14,1231.0,4,-1.0,0,2
50,1200.0,14,904.0,3,-1.0,0,2
33,6748.0,14,1579.0,2,-1.0,0,2
32,1732.0,14,1871.0,3,-1.0,0,2
46,456.0,18,618.0,6,-1.0,0,2
45,0.0,18,773.0,4,-1.0,0,2
52,576.0,18,762.0,3,-1.0,0,2
60,493.0,18,671.0,4,-1.0,0,2
47,682.0,18,638.0,6,-1.0,0,2
32,0.0,18,594.0,4,-1.0,0,2
55,3485.0,18,625.0,4,-1.0,0,2
36,2944.0,18,882.0,8,-1.0,0,2
46,1353.0,18,528.0,5,-1.0,0,2
55,0.0,18,309.0,4,-1.0,0,2
47,1219.0,18,697.0,4,-1.0,0,2
30,1541.0,18,471.0,8,-1.0,0,2
54,548.0,18,520.0,7,-1.0,0,2
31,11821.0,18,384.0,11,-1.0,0,2
31,254.0,18,1576.0,8,-1.0,0,2
46,4414.0,18,504.0,7,-1.0,0,2
61,985.0,18,998.0,6,-1.0,0,2
58,1241.0,18,194.0,2,-1.0,0,2
37,1435.0,18,724.0,16,-1.0,0,2
38,3278.0,19,645.0,14,-1.0,0,2
49,412.0,19,1293.0,8,-1.0,0,2
43,483.0,19,950.0,6,-1.0,0,2
57,2120.0,19,687.0,4,-1.0,0,2
52,7135.0,19,1032.0,3,-1.0,0,2
47,600.0,19,290.0,15,-1.0,0,2
33,61.0,19,836.0,3,-1.0,0,2
33,1412.0,19,480.0,1,-1.0,0,2
41,5561.0,20,649.0,2,-1.0,0,2
53,15.0,20,921.0,2,-1.0,0,2
40,27.0,20,467.0,2,-1.0,0,2
44,1196.0,20,552.0,5,-1.0,0,2
42,19.0,20,875.0,4,-1.0,0,2
33,432.0,20,588.0,6,-1.0,0,2
31,792.0,20,763.0,14,-1.0,0,2
53,988.0,20,1408.0,5,-1.0,0,2
32,116.0,20,718.0,2,-1.0,0,2
60,1614.0,20,921.0,6,-1.0,0,2
33,163.0,20,627.0,2,-1.0,0,2
37,247.0,20,625.0,6,-1.0,0,2
45,236.0,20,703.0,2,-1.0,0,2
34,666.0,21,1503.0,2,-1.0,0,2
56,73.0,21,644.0,4,-1.0,0,2
57,96.0,21,913.0,4,-1.0,0,2
57,2887.0,21,819.0,10,-1.0,0,2
32,46.0,21,788.0,6,-1.0,0,2
50,1501.0,21,946.0,4,-1.0,0,2
30,-477.0,21,1532.0,2,-1.0,0,2
56,1694.0,21,793.0,10,-1.0,0,2
55,196.0,21,81.0,1,-1.0,0,2
32,41.0,21,686.0,5,-1.0,0,2
34,462.0,21,1877.0,3,-1.0,0,2
52,1227.0,22,1123.0,4,-1.0,0,2
32,522.0,22,576.0,2,-1.0,0,2
31,94.0,22,579.0,2,-1.0,0,2
41,965.0,22,336.0,10,-1.0,0,2
34,149.0,22,739.0,2,-1.0,0,2
44,267.0,22,520.0,2,-1.0,0,2
33,4570.0,22,1258.0,2,-1.0,0,2
53,25.0,22,528.0,2,-1.0,0,2
55,890.0,22,1329.0,2,-1.0,0,2
46,0.0,22,686.0,2,-1.0,0,2
46,273.0,22,565.0,2,-1.0,0,2
46,1920.0,22,604.0,6,-1.0,0,2
59,1575.0,22,1241.0,11,-1.0,0,2
51,234.0,22,735.0,1,-1.0,0,2
32,53.0,22,671.0,2,-1.0,0,2
57,3518.0,25,626.0,3,-1.0,0,2
43,136.0,25,363.0,7,-1.0,0,2
48,830.0,25,961.0,4,-1.0,0,2
33,2054.0,25,472.0,6,-1.0,0,2
59,-546.0,25,1152.0,6,-1.0,0,2
58,5188.0,25,606.0,6,-1.0,0,2
50,1396.0,25,731.0,6,-1.0,0,2
53,925.0,25,930.0,3,-1.0,0,2
32,1882.0,25,497.0,5,-1.0,0,2
44,792.0,25,630.0,7,-1.0,0,2
47,162.0,25,366.0,3,-1.0,0,2
34,1035.0,25,1374.0,10,-1.0,0,2
51,746.0,25,372.0,5,-1.0,0,2
32,2536.0,26,958.0,6,-1.0,0,2
60,17297.0,26,664.0,11,-1.0,0,2
46,22.0,26,388.0,6,-1.0,0,2
41,231.0,26,428.0,2,-1.0,0,2
52,83.0,26,1223.0,6,-1.0,0,2
42,1243.0,26,1000.0,4,-1.0,0,2
36,154.0,26,556.0,7,-1.0,0,2
34,296.0,27,609.0,13,-1.0,0,2
31,0.0,27,581.0,6,-1.0,0,2
37,40.0,27,1033.0,4,-1.0,0,2
59,2396.0,27,1040.0,6,-1.0,0,2
55,2944.0,27,672.0,6,-1.0,0,2
35,344.0,27,519.0,16,-1.0,0,2
33,7084.0,27,512.0,8,-1.0,0,2
46,0.0,27,763.0,5,-1.0,0,2
30,569.0,27,976.0,12,-1.0,0,2
36,0.0,27,645.0,9,-1.0,0,2
44,1138.0,27,523.0,3,-1.0,0,2
36,54.0,27,1642.0,3,-1.0,0,2
33,2637.0,28,583.0,17,-1.0,0,2
34,0.0,28,730.0,11,-1.0,0,2
36,2473.0,28,965.0,4,-1.0,0,2
34,1.0,28,535.0,2,-1.0,0,2
53,5603.0,28,2372.0,6,-1.0,0,2
47,225.0,28,1126.0,4,-1.0,0,2
39,-17.0,28,908.0,1,-1.0,0,2
35,3490.0,29,643.0,2,-1.0,0,2
32,769.0,29,695.0,2,-1.0,0,2
46,-90.0,17,270.0,1,-1.0,0,2
30,1785.0,17,235.0,1,-1.0,0,2
49,0.0,17,223.0,1,-1.0,0,2
36,-103.0,17,3253.0,1,-1.0,0,2
47,555.0,17,478.0,1,-1.0,0,2
52,5303.0,19,133.0,1,-1.0,0,2
43,1258.0,20,312.0,1,-1.0,0,2
44,1679.0,20,718.0,1,-1.0,0,2
30,1664.0,20,2016.0,1,-1.0,0,2
32,8749.0,21,294.0,1,-1.0,0,2
42,-247.0,21,519.0,1,166.0,1,2
33,3444.0,21,144.0,1,91.0,4,2
45,5346.0,21,187.0,1,-1.0,0,2
45,1144.0,22,676.0,1,-1.0,0,2
28,2351.0,22,157.0,1,-1.0,0,2
32,5514.0,22,181.0,1,-1.0,0,2
28,123.0,22,313.0,1,-1.0,0,2
40,3352.0,23,138.0,1,-1.0,0,2
36,0.0,23,140.0,1,143.0,3,2
44,429.0,23,80.0,1,-1.0,0,2
51,5254.0,23,134.0,1,-1.0,0,2
56,589.0,23,518.0,1,147.0,2,2
57,19268.0,23,301.0,1,-1.0,0,2
26,1445.0,23,171.0,1,-1.0,0,2
40,568.0,24,112.0,1,-1.0,0,2
49,10250.0,24,97.0,1,-1.0,0,2
50,3537.0,24,305.0,1,-1.0,0,2
58,1947.0,26,228.0,1,-1.0,0,2
37,1967.0,27,376.0,1,-1.0,0,2
36,3254.0,27,207.0,1,-1.0,0,2
39,437.0,27,150.0,1,-1.0,0,2
27,2329.0,27,131.0,1,-1.0,0,2
47,12026.0,27,251.0,1,-1.0,0,2
39,1757.0,28,125.0,1,-1.0,0,2
57,7554.0,28,141.0,1,-1.0,0,2
38,385.0,28,154.0,1,-1.0,0,2
43,107.0,28,135.0,1,-1.0,0,2
34,1012.0,28,540.0,1,-1.0,0,2
35,0.0,29,171.0,1,-1.0,0,2
58,372.0,29,11.0,1,-1.0,0,2
59,258.0,29,266.0,1,-1.0,0,2
35,7506.0,30,248.0,1,-1.0,0,2
42,314.0,30,234.0,1,-1.0,0,2
43,860.0,30,132.0,1,-1.0,0,2
34,0.0,30,154.0,1,-1.0,0,2
35,3623.0,30,160.0,1,-1.0,0,2
38,2470.0,31,227.0,1,-1.0,0,2
39,1307.0,31,158.0,1,-1.0,0,2
58,3237.0,31,615.0,1,-1.0,0,2
60,5041.0,4,399.0,1,-1.0,0,2
56,6619.0,4,465.0,1,-1.0,0,2
50,237.0,5,169.0,1,-1.0,0,2
31,1331.0,5,268.0,1,-1.0,0,2
37,1970.0,5,253.0,1,-1.0,0,2
44,706.0,5,204.0,1,-1.0,0,2
59,1026.0,5,669.0,1,-1.0,0,2
49,249.0,6,234.0,1,-1.0,0,2
30,12857.0,6,150.0,1,-1.0,0,2
31,2807.0,8,154.0,1,-1.0,0,2
29,572.0,8,319.0,1,-1.0,0,2
40,5060.0,9,299.0,1,-1.0,0,2
43,2271.0,10,524.0,1,-1.0,0,2
48,1.0,10,248.0,1,-1.0,0,2
34,676.0,11,486.0,1,-1.0,0,2
28,160.0,11,158.0,1,-1.0,0,2
34,899.0,12,114.0,1,170.0,3,2
47,1230.0,12,378.0,1,-1.0,0,2
59,0.0,13,494.0,1,-1.0,0,2
32,700.0,13,90.0,1,-1.0,0,2
31,0.0,13,160.0,1,-1.0,0,2
49,3608.0,13,231.0,1,-1.0,0,2
27,67.0,14,239.0,1,-1.0,0,2
35,127.0,14,162.0,1,-1.0,0,2
32,2089.0,14,132.0,1,-1.0,0,2
57,3585.0,14,172.0,1,-1.0,0,2
58,4152.0,14,160.0,1,-1.0,0,2
30,816.0,14,179.0,1,-1.0,0,2
37,5447.0,17,1789.0,1,-1.0,0,2
44,275.0,17,1077.0,1,-1.0,0,2
57,1540.0,17,564.0,1,-1.0,0,2
34,751.0,17,1303.0,1,-1.0,0,2
47,3505.0,17,434.0,2,-1.0,0,2
53,2228.0,17,890.0,1,-1.0,0,2
49,202.0,17,651.0,2,104.0,1,2
54,380.0,17,696.0,2,-1.0,0,2
41,5310.0,17,984.0,1,-1.0,0,2
55,1504.0,17,761.0,1,-1.0,0,2
59,1783.0,17,540.0,2,-1.0,0,2
41,0.0,17,789.0,1,-1.0,0,2
53,2269.0,17,1091.0,2,150.0,1,2
32,2378.0,17,1132.0,2,-1.0,0,2
37,5115.0,17,1210.0,2,171.0,4,2
45,781.0,17,652.0,2,126.0,2,2
49,-188.0,17,454.0,1,-1.0,0,2
31,761.0,18,514.0,2,-1.0,0,2
31,19.0,18,1978.0,1,-1.0,0,2
35,4508.0,18,854.0,1,-1.0,0,2
37,66.0,18,1164.0,2,-1.0,0,2
48,2266.0,18,676.0,1,-1.0,0,2
39,4646.0,18,486.0,1,-1.0,0,2
34,2729.0,18,835.0,1,-1.0,0,2
41,8491.0,18,929.0,1,-1.0,0,2
34,1494.0,18,596.0,1,182.0,1,2
49,1050.0,18,924.0,1,-1.0,0,2
49,6188.0,18,453.0,1,-1.0,0,2
31,26.0,18,419.0,1,127.0,6,2
41,0.0,18,897.0,3,-1.0,0,2
46,0.0,18,1855.0,1,-1.0,0,2
54,2171.0,18,1034.0,1,-1.0,0,2
38,3234.0,18,578.0,2,-1.0,0,2
39,11887.0,18,1181.0,2,-1.0,0,2
46,0.0,18,716.0,2,110.0,3,2
58,5037.0,18,1437.0,2,-1.0,0,2
35,1055.0,18,150.0,2,-1.0,0,2
32,386.0,18,482.0,1,-1.0,0,2
30,8781.0,18,898.0,1,-1.0,0,2
51,538.0,18,1122.0,4,-1.0,0,2
56,1390.0,18,543.0,1,-1.0,0,2
37,156.0,19,366.0,3,-1.0,0,2
46,874.0,19,819.0,3,-1.0,0,2
30,5561.0,19,511.0,1,-1.0,0,2
45,644.0,19,418.0,1,168.0,1,2
35,859.0,19,1554.0,1,-1.0,0,2
32,3136.0,19,820.0,1,-1.0,0,2
30,0.0,19,686.0,1,-1.0,0,2
30,-617.0,19,925.0,1,-1.0,0,2
41,67.0,19,814.0,1,-1.0,0,2
49,1623.0,19,1081.0,2,-1.0,0,2
46,2421.0,19,1084.0,1,100.0,4,2
43,1429.0,19,1015.0,1,198.0,2,2
47,4189.0,19,489.0,3,-1.0,0,2
51,580.0,19,694.0,2,-1.0,0,2
32,2615.0,19,853.0,1,-1.0,0,2
53,587.0,19,561.0,1,-1.0,0,2
33,149.0,19,424.0,2,182.0,1,2
40,3.0,19,998.0,1,-1.0,0,2
42,807.0,19,1057.0,1,-1.0,0,2
46,3354.0,19,522.0,1,174.0,1,2
32,264.0,19,1502.0,1,-1.0,0,2
32,1249.0,19,472.0,1,-1.0,0,2
38,190.0,19,623.0,1,175.0,1,2
32,550.0,19,337.0,1,-1.0,0,2
52,40.0,19,1265.0,3,-1.0,0,2
33,2780.0,19,485.0,1,-1.0,0,2
30,12737.0,19,589.0,2,-1.0,0,2
35,0.0,19,644.0,4,-1.0,0,2
36,1207.0,19,1792.0,2,-1.0,0,2
34,1006.0,19,783.0,3,195.0,2,2
58,2538.0,19,680.0,2,111.0,6,2
43,347.0,19,1468.0,3,-1.0,0,2
42,3713.0,19,709.0,2,-1.0,0,2
43,733.0,19,1102.0,3,-1.0,0,2
40,3352.0,19,639.0,2,27.0,1,2
32,254.0,19,1720.0,3,-1.0,0,2
